date,rate
0,134.375
2.106063679,134.375
4.008314743,141.09375
6.114378422,145.5729167
8.152504563,143.3333333
10.25856824,141.8402778
12.29669438,139.6006944
14.40275806,130.6423611
16.50882174,136.6145833
18.54694788,152.2916667
20.65301156,141.09375
22.6911377,134.375
24.79720138,133.6284722
26.90326506,136.6145833
28.87345366,136.6145833
30.97951734,140.3472222
33.01764348,135.1215278
35.12370716,135.8680556
37.1618333,129.1493056
39.26789698,107.5
41.37396066,98.54166667
43.4120868,103.0208333
45.51815048,98.54166667
47.55627662,101.5277778
49.6623403,118.6979167
51.76840397,127.65625
53.67065504,134.375
55.77671872,144.0798611
57.81484486,150.0520833
59.92090854,133.6284722
61.95903468,123.9236111
64.06509836,117.2048611
66.17116204,121.6840278
68.20928818,126.1631944
70.31535186,117.2048611
72.353478,116.4583333
74.45954168,120.1909722
76.56560535,125.4166667
78.46785642,134.375
80.5739201,138.8541667
82.61204624,144.8263889
84.71810992,133.6284722
86.75623606,129.1493056
88.86229974,120.1909722
90.96836342,114.21875
93.00648956,114.21875
95.11255323,104.5138889
97.15067938,111.9791667
99.25674305,119.4444444
101.3628067,120.1909722
103.2650578,126.9097222
105.3711215,142.5868056
107.4092476,138.8541667
109.5153113,119.4444444
111.5534374,122.4305556
113.6595011,112.7256944
115.7655648,117.9513889
117.8036909,121.6840278
119.9097546,111.9791667
121.9478808,111.9791667
124.0539444,117.2048611
126.1600081,123.1770833
128.1301967,129.8958333
130.2362604,138.8541667
132.2743865,146.3194444
134.3804502,136.6145833
136.4185764,132.1354167
138.52464,129.1493056
140.6307037,139.6006944
142.6688299,153.0381944
144.7748935,136.6145833
146.8130197,132.8819444
148.9190834,130.6423611
151.025147,132.1354167
152.9273981,131.3888889
155.0334618,143.3333333
157.0715879,144.8263889
159.1776516,130.6423611
161.2157777,120.9375
163.3218414,102.2743056
165.4279051,87.34375
167.4660312,76.89236111
169.5720949,78.38541667
171.6102211,82.86458333
173.7162847,101.5277778
175.8223484,106.7534722
177.7245995,119.4444444
179.8306632,138.8541667
181.8687893,140.3472222
183.974853,121.6840278
186.0129791,117.9513889
188.1190428,111.2326389
190.2251065,121.6840278
192.2632326,127.65625
194.3692963,108.9930556
196.4074224,109.7395833
198.5134861,114.9652778
200.6195498,117.2048611
202.5218009,129.8958333
204.6278645,142.5868056
206.6659907,138.1076389
208.7720544,121.6840278
210.8101805,110.4861111
212.9162442,95.55555556
215.0223078,85.10416667
217.060434,76.89236111
219.1664977,81.37152778
221.2046238,89.58333333
223.3106875,102.2743056
225.4167512,111.9791667
227.3869398,121.6840278
229.4930034,138.1076389
231.5311296,140.3472222
233.6371933,136.6145833
235.6753194,126.1631944
237.7813831,116.4583333
239.8874468,129.1493056
241.9255729,130.6423611
244.0316366,117.2048611
246.0697627,116.4583333
248.1758264,122.4305556
250.2818901,122.4305556
252.1841411,129.1493056
254.2902048,139.6006944
256.328331,138.1076389
258.4343946,118.6979167
260.4725208,111.2326389
262.5785845,91.07638889
264.6846481,75.39930556
266.7227743,71.66666667
268.828838,77.63888889
270.8669641,87.34375
272.9730278,97.79513889
275.0790915,106.0069444
276.9813425,118.6979167
279.0874062,137.3611111
281.1255323,145.5729167
283.231596,132.1354167
285.2697222,123.1770833
287.3757858,111.9791667
289.4818495,128.4027778
291.5199757,136.6145833
293.6260393,127.65625
295.6641655,119.4444444
297.7702292,123.9236111
299.8762928,123.9236111
301.7785439,130.6423611
303.8846076,144.8263889
305.9227337,139.6006944
308.0287974,120.9375
310.0669235,118.6979167
312.1729872,105.2604167
314.2790509,104.5138889
316.317177,102.2743056
318.4232407,97.04861111
320.4613669,100.78125
322.5674305,114.21875
324.6734942,117.2048611
326.6436828,123.1770833
328.7497465,138.1076389
330.7878726,141.8402778
332.8939363,122.4305556
334.9320625,113.4722222
337.0381261,92.56944444
339.1441898,77.63888889
341.182316,70.92013889
343.2883796,75.39930556
345.3265058,79.13194444
347.4325695,93.31597222
349.5386331,101.5277778
351.4408842,120.1909722
353.5469479,134.375
355.585074,136.6145833
357.6911377,122.4305556
359.7292638,112.7256944
361.8353275,106.0069444
363.9413912,110.4861111
365.9795173,108.9930556
368.085581,94.80902778
370.1237072,90.32986111
372.2297708,99.28819444
374.3358345,108.2465278
376.2380856,120.1909722
378.3441493,134.375
380.3822754,136.6145833
382.4883391,131.3888889
384.5264652,109.7395833
386.6325289,83.61111111
388.7385926,82.11805556
390.7767187,79.87847222
392.8827824,72.41319444
394.9209085,76.14583333
397.0269722,87.34375
399.1330359,93.31597222
401.035287,103.0208333
403.1413506,128.4027778
405.1794768,126.1631944
407.2855405,101.5277778
409.3236666,92.56944444
411.4297303,88.83680556
413.535794,104.5138889
415.5739201,99.28819444
417.6799838,85.85069444
419.7181099,90.32986111
421.8241736,92.56944444
423.9302373,93.31597222
425.9004259,108.9930556
428.0064896,116.4583333
430.0446157,111.2326389
432.1506794,97.04861111
434.1888055,84.35763889
436.2948692,53.00347222
438.4009329,21.64930556
440.439059,20.15625
442.5451227,35.08680556
444.5832488,54.49652778
446.6893125,64.94791667
448.7953762,74.65277778
450.6976273,84.35763889
452.8036909,109.7395833
454.8418171,113.4722222
456.9478808,108.2465278
458.9860069,104.5138889
461.0920706,87.34375
463.1981343,96.30208333
465.2362604,118.6979167
467.3423241,96.30208333
469.3804502,88.83680556
471.4865139,94.80902778
473.5925776,100.78125
475.4948286,109.7395833
477.6008923,120.9375
479.6390185,114.21875
481.7450821,102.2743056
483.7832083,97.79513889
485.889272,82.11805556
487.9953356,86.59722222
490.0334618,87.34375
492.1395255,74.65277778
494.1776516,77.63888889
496.2837153,83.61111111
498.3897789,88.09027778
500.29203,97.79513889
502.3980937,113.4722222
504.4362198,108.9930556
506.5422835,100.0347222
508.5804097,90.32986111
510.6864733,55.24305556
512.792537,35.83333333
514.8306632,34.34027778
516.9367268,45.53819444
518.974853,55.24305556
521.0809166,63.45486111
523.1869803,72.41319444
525.1571689,80.625
527.2632326,99.28819444
529.3013588,103.7673611
531.4074224,87.34375
533.4455486,85.10416667
535.5516122,73.90625
537.6576759,79.87847222
539.6958021,76.89236111
541.8018657,66.44097222
543.8399919,70.92013889
545.9460556,73.90625
548.0521192,85.10416667
549.9543703,98.54166667
552.060434,114.9652778
554.0985601,108.2465278
556.2046238,100.0347222
558.2427499,89.58333333
560.3488136,70.17361111
562.4548773,60.46875
564.4930034,56.73611111
566.5990671,54.49652778
568.6371933,64.20138889
570.7432569,75.39930556
572.8493206,78.38541667
574.7515717,87.34375
576.8576354,107.5
578.8957615,117.9513889
581.0018252,105.2604167
583.0399513,100.78125
585.146015,74.65277778
587.2520787,75.39930556
589.2902048,67.1875
591.3962685,61.21527778
593.4343946,63.45486111
595.5404583,71.66666667
597.646522,84.35763889
599.5487731,100.78125
601.6548367,112.7256944
603.6929629,106.0069444
605.7990266,94.80902778
607.8371527,85.10416667
609.9432164,64.94791667
612.0492801,57.48263889
614.0874062,54.49652778
616.1934699,47.77777778
618.231596,60.46875
620.3376597,74.65277778
622.4437234,85.10416667
624.413912,88.09027778
626.5199757,111.2326389
628.5581018,109.7395833
630.6641655,91.07638889
632.7022916,91.07638889
634.8083553,81.37152778
636.914419,71.66666667
638.9525451,65.69444444
641.0586088,59.72222222
643.0967349,69.42708333
645.2027986,70.92013889
647.3088623,82.86458333
649.2111134,98.54166667
651.317177,114.21875
653.3553032,108.2465278
655.4613669,110.4861111
657.499493,104.5138889
659.6055567,85.10416667
661.7116204,70.17361111
663.7497465,71.66666667
665.8558102,64.20138889
667.8939363,67.93402778
670,73.90625
672.1060637,85.10416667
672.1060637,215